case_id,response_name,value_type,value,record_json
ansys-2094-padeye-20260912T221756Z/fine,allowable_mpa,decimal,212.5749,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: allowable_mpa"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""allowable_mpa"",""observed_value"":""212.5749"",""unit"":""MPa"",""value"":""212.5749""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,uc,decimal,0.8647,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: uc"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""uc"",""observed_value"":""0.8647"",""unit"":""dimensionless"",""value"":""0.8647""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,peak_node,decimal,282,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_node"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_node"",""observed_value"":""282"",""unit"":""node_id"",""value"":""282""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,peak_x_mm,decimal,160,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_x_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_x_mm"",""observed_value"":""160"",""unit"":""mm"",""value"":""160""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,peak_y_mm,decimal,220,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_y_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_y_mm"",""observed_value"":""220"",""unit"":""mm"",""value"":""220""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,peak_z_mm,decimal,0,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_z_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_z_mm"",""observed_value"":""0"",""unit"":""mm"",""value"":""0""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,mesh_size_mm,decimal,5,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: mesh_size_mm"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""mesh_size_mm"",""observed_value"":""5"",""unit"":""mm"",""value"":""5""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,loaded_node_count,decimal,27,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: loaded_node_count"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""loaded_node_count"",""observed_value"":""27"",""unit"":""count"",""value"":""27""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,mesh_node_count,decimal,4158,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: mesh_node_count"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""mesh_node_count"",""observed_value"":""4158"",""unit"":""count"",""value"":""4158""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,mesh_element_count,decimal,3992,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: mesh_element_count"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""mesh_element_count"",""observed_value"":""3992"",""unit"":""count"",""value"":""3992""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,applied_fx_n,decimal,0,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: applied_fx_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""applied_fx_n"",""observed_value"":""0"",""unit"":""N"",""value"":""0""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,applied_fy_n,decimal,50000,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: applied_fy_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""applied_fy_n"",""observed_value"":""50000"",""unit"":""N"",""value"":""50000""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,reaction_fx_n,decimal,0.0000000000678710421198,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: reaction_fx_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fx_n"",""observed_value"":""0.0000000000678710421198"",""unit"":""N"",""value"":""0.0000000000678710421198""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,reaction_fy_n,decimal,-50000,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: reaction_fy_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fy_n"",""observed_value"":""-50000"",""unit"":""N"",""value"":""-50000""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,fsum_fx_n,decimal,0.000024601817131,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: fsum_fx_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""fsum_fx_n"",""observed_value"":""0.000024601817131"",""unit"":""N"",""value"":""0.000024601817131""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,fsum_fy_n,decimal,50000,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: fsum_fy_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""fsum_fy_n"",""observed_value"":""50000"",""unit"":""N"",""value"":""50000""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-padeye-20260912T221756Z/fine,force_residual_n,decimal,0.0000000000943110950732,"{""capture_role"":""corrected_reaction_extraction"",""case_id"":""ansys-2094-padeye-20260912T221756Z/fine"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: force_residual_n"",""evidence_ids"":[""retained-native/ansys-2094-padeye-20260912T221756Z/fine/padeye_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""force_residual_n"",""observed_value"":""0.0000000000943110950732"",""unit"":""N"",""value"":""0.0000000000943110950732""},""revision"":""r6"",""row_hash"":""be86f3fefcbcaf67bf1dead4dbade55387ba5249d2c054d8f7f7a760b0e77fa2""}"
ansys-2094-canary-20260912T205311Z/pressure-vessel,max_seqv_mpa,decimal,134.7185,"{""capture_role"":""retained_reproduction"",""case_id"":""ansys-2094-canary-20260912T205311Z/pressure-vessel"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: max_seqv_mpa"",""evidence_ids"":[""retained-native/ansys-2094-canary-20260912T205311Z/pressure-vessel/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""max_seqv_mpa"",""observed_value"":""134.7185"",""unit"":""MPa"",""value"":""134.7185""},""revision"":""r6"",""row_hash"":""c9b2a17c9f6b3c5fd457bfb70f9423c3f26e0de1e3ee150b48e6b111809000cc""}"
ansys-2094-canary-20260912T205311Z/pressure-vessel,allowable_mpa,decimal,138,"{""capture_role"":""retained_reproduction"",""case_id"":""ansys-2094-canary-20260912T205311Z/pressure-vessel"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: allowable_mpa"",""evidence_ids"":[""retained-native/ansys-2094-canary-20260912T205311Z/pressure-vessel/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""allowable_mpa"",""observed_value"":""138"",""unit"":""MPa"",""value"":""138""},""revision"":""r6"",""row_hash"":""c9b2a17c9f6b3c5fd457bfb70f9423c3f26e0de1e3ee150b48e6b111809000cc""}"
ansys-2094-canary-20260912T205311Z/pressure-vessel,uc,decimal,0.97622,"{""capture_role"":""retained_reproduction"",""case_id"":""ansys-2094-canary-20260912T205311Z/pressure-vessel"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: uc"",""evidence_ids"":[""retained-native/ansys-2094-canary-20260912T205311Z/pressure-vessel/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""uc"",""observed_value"":""0.97622"",""unit"":""dimensionless"",""value"":""0.97622""},""revision"":""r6"",""row_hash"":""c9b2a17c9f6b3c5fd457bfb70f9423c3f26e0de1e3ee150b48e6b111809000cc""}"
ansys-2094-canary-20260912T205311Z/pressure-vessel,peak_node,decimal,22,"{""capture_role"":""retained_reproduction"",""case_id"":""ansys-2094-canary-20260912T205311Z/pressure-vessel"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: peak_node"",""evidence_ids"":[""retained-native/ansys-2094-canary-20260912T205311Z/pressure-vessel/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""peak_node"",""observed_value"":""22"",""unit"":""node_id"",""value"":""22""},""revision"":""r6"",""row_hash"":""c9b2a17c9f6b3c5fd457bfb70f9423c3f26e0de1e3ee150b48e6b111809000cc""}"
ansys-2094-canary-20260912T205311Z/pressure-vessel,reaction_fx_n,decimal,0,"{""capture_role"":""retained_reproduction"",""case_id"":""ansys-2094-canary-20260912T205311Z/pressure-vessel"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: reaction_fx_n"",""evidence_ids"":[""retained-native/ansys-2094-canary-20260912T205311Z/pressure-vessel/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fx_n"",""observed_value"":""0"",""unit"":""N"",""value"":""0""},""revision"":""r6"",""row_hash"":""c9b2a17c9f6b3c5fd457bfb70f9423c3f26e0de1e3ee150b48e6b111809000cc""}"
ansys-2094-canary-20260912T205311Z/pressure-vessel,reaction_fy_n,decimal,0.0005,"{""capture_role"":""retained_reproduction"",""case_id"":""ansys-2094-canary-20260912T205311Z/pressure-vessel"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: reaction_fy_n"",""evidence_ids"":[""retained-native/ansys-2094-canary-20260912T205311Z/pressure-vessel/pv_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""reaction_fy_n"",""observed_value"":""0.0005"",""unit"":""N"",""value"":""0.0005""},""revision"":""r6"",""row_hash"":""c9b2a17c9f6b3c5fd457bfb70f9423c3f26e0de1e3ee150b48e6b111809000cc""}"
repository/examples/ansys/mudmat/golden/mudmat_result.csv,max_seqv_mpa,decimal,38.7149,"{""capture_role"":""committed_response_reference"",""case_id"":""repository/examples/ansys/mudmat/golden/mudmat_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: max_seqv_mpa"",""evidence_ids"":[""repository/examples/ansys/mudmat/golden/mudmat_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""max_seqv_mpa"",""observed_value"":""38.7149"",""unit"":""MPa"",""value"":""38.7149""},""revision"":""r6"",""row_hash"":""4f25c4b5b00b54dd4657031fa095862d5640368a04418e21cfbc4dba68b3753b""}"
repository/examples/ansys/mudmat/golden/mudmat_result.csv,allowable_mpa,decimal,212.5749,"{""capture_role"":""committed_response_reference"",""case_id"":""repository/examples/ansys/mudmat/golden/mudmat_result.csv"",""dataset_id"":""ansys-retained-evidence"",""response"":{""calculation_status"":""computed"",""definition"":""historical APDL digest field: allowable_mpa"",""evidence_ids"":[""repository/examples/ansys/mudmat/golden/mudmat_result.csv""],""inherited_findings"":[""broad-review-unresolved"",""original-padeye-force-channel"",""padeye-mesh-sensitivity"",""padeye-shape-warning"",""padeye-model-basis"",""pressure-original-shape"",""pressure-source-authentication"",""pressure-no-response"",""pv-code-basis"",""mudmat-physical-comparator"",""original-golden-source"",""unmapped-finding"",""mudmat-operative-load-comment-disagrees""],""limitations"":[""diagnostic-only"",""inherited-review-unresolved""],""location"":""source digest; spatial qualification unresolved"",""name"":""allowable_mpa"",""observed_value"":""212.5749"",""unit"":""MPa"",""value"":""212.5749""},""revision"":""r6"",""row_hash"":""4f25c4b5b00b54dd4657031fa095862d5640368a04418e21cfbc4dba68b3753b""}"
